2294,Bread Country Roll,Herzog-Gusikowski,,2022,1,116.9,29.66,,
2295,Juice - Apple Cider,Herzog-Gusikowski,,,,,,,
2296,Juice - Apple Cider,Herzog-Gusikowski,,,,,,,
2297,Juice - Apple Cider,Herzog-Gusikowski,,2022,2,133.6,33.89,,
2298,Juice - Apple Cider,Herzog-Gusikowski,,,,,,,
2299,Juice - Apple Cider,Herzog-Gusikowski,,2022,3,167,42.36,,
2300,Juice - Apple Cider,Herzog-Gusikowski,,2022,4,255.5,106.72,,
2301,Juice - Apple Cider,Herzog-Gusikowski,,2022,5,200.4,50.83,,
2302,Pepper - Jalapeno,Herzog-Gusikowski,,,,,,,
2303,Pepper - Jalapeno,Herzog-Gusikowski,,2022,5,60,13.6,,
2304,Thyme - Fresh,Herzog-Gusikowski,,,,,,,
2305,Thyme - Fresh,Herzog-Gusikowski,,,,,,,
2306,Thyme - Fresh,Herzog-Gusikowski,,2022,6,16,4.9,,
2307,Thyme - Fresh,Herzog-Gusikowski,,,,,,,
2308,Tea - Lemon Scented,Herzog-Gusikowski,,,,,,,
2309,Tea - Lemon Scented,Herzog-Gusikowski,,2022,5,0,-8.75,,
2310,Syrup - Monin - Blue Curacao,Herzog-Gusikowski,,,,,,,
2311,Syrup - Monin - Blue Curacao,Herzog-Gusikowski,,,,,,,
2312,Syrup - Monin - Blue Curacao,Herzog-Gusikowski,,,,,,,
2313,,,Customer Total:,,,39543.4,,,
2314,Syrup - Monin - Blue Curacao,Herzog-Gusikowski,,,,,,,
2315,Syrup - Monin - Blue Curacao,"Bernhard, Gorczany and Prosacco",,,,,,,
2316,Wine - Periguita Fonseca,"Bernhard, Gorczany and Prosacco",,,,,,,
2317,Wine - Periguita Fonseca,"Bernhard, Gorczany and Prosacco",,2022,1,2960,1752.87,,
2318,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,,,,,,
2319,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,,,,,,
2320,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,2022,2,2800,1658.11,,
2321,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,,,,,,
2322,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,2022,3,2720,1610.73,,
2323,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,2022,4,3040,1800.23,,
2324,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,2022,5,3200,1894.98,,
2325,Wild Mix 3#/cs,"Bernhard, Gorczany and Prosacco",,2022,6,4820,2927.72,,
2326,Pepper - Sorrano,"Bernhard, Gorczany and Prosacco",,,,,,,
2327,Pepper - Sorrano,"Bernhard, Gorczany and Prosacco",,2022,1,94.68,10.55,,
2328,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,,,,,,
2329,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,,,,,,
2330,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,2022,2,284.04,31.65,,
2331,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,,,,,,
2332,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,2022,3,189.36,21.1,,
2333,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,2022,4,147.28,16.41,,
2334,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,2022,5,704.84,78.55,,
2335,Coffee Caramel Biscotti,"Bernhard, Gorczany and Prosacco",,2022,6,557.56,62.13,,
2336,Wine - Fat Bastard Merlot,"Bernhard, Gorczany and Prosacco",,,,,,,
2337,Wine - Fat Bastard Merlot,"Bernhard, Gorczany and Prosacco",,2022,3,17,11.11,,
2338,Tahini Paste,"Bernhard, Gorczany and Prosacco",,,,,,,
2339,Tahini Paste,"Bernhard, Gorczany and Prosacco",,,,,,,
2340,"Nut - Walnut, Pieces","Bernhard, Gorczany and Prosacco",,,,,,,
2341,"Nut - Walnut, Pieces","Bernhard, Gorczany and Prosacco",,2022,1,6307,2975,,
2342,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,,,,,,
2343,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,,,,,,
2344,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,2022,2,2703,1275,,
2345,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,,,,,,
2346,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,2022,3,4770,2250,,
2347,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,2022,4,6413,2835.87,,
2348,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,2022,5,5194,1409.51,,
2349,Table Cloth 120 Round White,"Bernhard, Gorczany and Prosacco",,2022,6,5830,446.38,,
2350,Cranberries - Frozen,"Bernhard, Gorczany and Prosacco",,,,,,,
2351,Cranberries - Frozen,"Bernhard, Gorczany and Prosacco",,2022,2,212,174.97,,
2352,V8 Pet,"Bernhard, Gorczany and Prosacco",,,,,,,
2353,V8 Pet,"Bernhard, Gorczany and Prosacco",,,,,,,
2354,V8 Pet,"Bernhard, Gorczany and Prosacco",,2022,5,100,50.83,,
2355,V8 Pet,"Bernhard, Gorczany and Prosacco",,,,,,,
2356,Chickhen - Chicken Phyllo,"Bernhard, Gorczany and Prosacco",,,,,,,
2357,Chickhen - Chicken Phyllo,"Bernhard, Gorczany and Prosacco",,2022,3,1872,920.7,,
2358,Tea - Lemon Green Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2359,Tea - Lemon Green Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2360,Tea - Lemon Green Tea,"Bernhard, Gorczany and Prosacco",,2022,5,1591.2,782.59,,
2361,Tea - Lemon Green Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2362,Soup - Campbells,"Bernhard, Gorczany and Prosacco",,,,,,,
2363,Soup - Campbells,"Bernhard, Gorczany and Prosacco",,2022,5,992,711.64,,
2364,Snapple Lemon Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2365,Snapple Lemon Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2366,Snapple Lemon Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2367,,,Customer Total:,,,57518.96,,,
2368,Snapple Lemon Tea,"Bernhard, Gorczany and Prosacco",,,,,,,
2369,Snapple Lemon Tea,Davis-Roob,,,,,,,
2370,Cookies - Amaretto,Davis-Roob,,,,,,,
2371,Cookies - Amaretto,Davis-Roob,,2022,2,57.5,32.05,,
2372,Island Oasis - Magarita Mix,Davis-Roob,,,,,,,
2373,Island Oasis - Magarita Mix,Davis-Roob,,,,,,,
2374,Island Oasis - Magarita Mix,Davis-Roob,,2022,3,23,12.82,,
2375,Island Oasis - Magarita Mix,Davis-Roob,,,,,,,
2376,Island Oasis - Magarita Mix,Davis-Roob,,2022,4,92,51.28,,
2377,Island Oasis - Magarita Mix,Davis-Roob,,2022,5,23,12.82,,
2378,Island Oasis - Magarita Mix,Davis-Roob,,2022,6,46,25.64,,
2379,Tomatoes,Davis-Roob,,,,,,,
2380,Tomatoes,Davis-Roob,,2022,1,951.5,686.93,,
2381,Chinese Foods - Plain Fried Rice,Davis-Roob,,,,,,,
2382,Chinese Foods - Plain Fried Rice,Davis-Roob,,,,,,,
2383,Chinese Foods - Plain Fried Rice,Davis-Roob,,2022,2,709.5,537.1,,
2384,Chinese Foods - Plain Fried Rice,Davis-Roob,,,,,,,
2385,Chinese Foods - Plain Fried Rice,Davis-Roob,,2022,3,858,649.54,,
2386,Chinese Foods - Plain Fried Rice,Davis-Roob,,2022,4,330,249.81,,
2387,Chinese Foods - Plain Fried Rice,Davis-Roob,,2022,5,693,524.62,,
2388,Chinese Foods - Plain Fried Rice,Davis-Roob,,2022,6,627,474.65,,
2389,Mix Pina Colada,Davis-Roob,,,,,,,
2390,Mix Pina Colada,Davis-Roob,,2022,1,269.75,203.87,,
2391,Lidsoupcont Rp12dn,Davis-Roob,,,,,,,
2392,Lidsoupcont Rp12dn,Davis-Roob,,,,,,,
2393,Lidsoupcont Rp12dn,Davis-Roob,,2022,2,365.5,280.25,,
2394,Lidsoupcont Rp12dn,Davis-Roob,,,,,,,
2395,Lidsoupcont Rp12dn,Davis-Roob,,2022,3,217.75,167.37,,
2396,Lidsoupcont Rp12dn,Davis-Roob,,2022,4,167,128.25,,
2397,Lidsoupcont Rp12dn,Davis-Roob,,2022,5,284.25,218.37,,
2398,Lidsoupcont Rp12dn,Davis-Roob,,2022,6,351.75,270.36,,
2399,Wine - Muscadet Sur Lie,Davis-Roob,,,,,,,
2400,Wine - Muscadet Sur Lie,Davis-Roob,,2022,5,20,11.7,,
2401,"Pork - Ham, Virginia",Davis-Roob,,,,,,,
2402,"Pork - Ham, Virginia",Davis-Roob,,,,,,,
2403,Raspberries - Frozen,Davis-Roob,,,,,,,
2404,Raspberries - Frozen,Davis-Roob,,2022,1,1449,894.09,,
2405,"Lemonade - Natural, 591 Ml",Davis-Roob,,,,,,,
2406,"Lemonade - Natural, 591 Ml",Davis-Roob,,,,,,,
2407,"Lemonade - Natural, 591 Ml",Davis-Roob,,2022,2,1638,1037.48,,
2408,"Lemonade - Natural, 591 Ml",Davis-Roob,,,,,,,
2409,"Lemonade - Natural, 591 Ml",Davis-Roob,,2022,3,1617,1031.65,,
2410,"Lemonade - Natural, 591 Ml",Davis-Roob,,2022,4,1533,978.09,,
2411,"Lemonade - Natural, 591 Ml",Davis-Roob,,2022,5,1365,870.9,,
2412,"Lemonade - Natural, 591 Ml",Davis-Roob,,2022,6,1260,803.91,,
2413,Wine - Periguita Fonseca,Davis-Roob,,,,,,,
2414,Wine - Periguita Fonseca,Davis-Roob,,2022,1,6314,4146.25,,
2415,Wild Mix 3#/cs,Davis-Roob,,,,,,,
2416,Wild Mix 3#/cs,Davis-Roob,,,,,,,
2417,Wild Mix 3#/cs,Davis-Roob,,2022,2,5978,4105.3,,
2418,Wild Mix 3#/cs,Davis-Roob,,,,,,,
2419,Wild Mix 3#/cs,Davis-Roob,,2022,3,6457.5,4402.09,,
2420,Wild Mix 3#/cs,Davis-Roob,,2022,4,4735.5,3228.19,,
2421,Wild Mix 3#/cs,Davis-Roob,,2022,5,7523.5,5128.8,,
2422,Wild Mix 3#/cs,Davis-Roob,,2022,6,5883.5,4010.81,,
2423,Cheese - Goat With Herbs,Davis-Roob,,,,,,,
2424,Cheese - Goat With Herbs,Davis-Roob,,2022,2,36.5,22.3,,
2425,Dried Portabello 1#/pp,Davis-Roob,,,,,,,
2426,Dried Portabello 1#/pp,Davis-Roob,,,,,,,
2427,Beans - Wax,Davis-Roob,,,,,,,
2428,Beans - Wax,Davis-Roob,,2022,1,59.25,40.29,,
2429,Pepper - Cubanelle,Davis-Roob,,,,,,,
2430,Pepper - Cubanelle,Davis-Roob,,,,,,,
2431,Lemonade - Pineapple Passion,Davis-Roob,,,,,,,
2432,Lemonade - Pineapple Passion,Davis-Roob,,2022,1,43.5,26.42,,
2433,"Mushroom - Morels, Dry",Davis-Roob,,,,,,,
2434,"Mushroom - Morels, Dry",Davis-Roob,,,,,,,
2435,"Mushroom - Morels, Dry",Davis-Roob,,2022,2,87,52.72,,
2436,"Mushroom - Morels, Dry",Davis-Roob,,,,,,,
2437,"Mushroom - Morels, Dry",Davis-Roob,,2022,3,65.25,39.51,,
2438,"Mushroom - Morels, Dry",Davis-Roob,,2022,5,65.25,39.48,,
2439,Galliano,Davis-Roob,,,,,,,
2440,Galliano,Davis-Roob,,2022,3,72.75,25.03,,
2441,Dried Lobster Mushroom 1#/pp,Davis-Roob,,,,,,,
2442,Dried Lobster Mushroom 1#/pp,Davis-Roob,,,,,,,
2443,Lettuce - Green Leaf,Davis-Roob,,,,,,,
2444,Lettuce - Green Leaf,Davis-Roob,,2022,1,58.75,35.93,,
2445,Ecolab - Balanced Fusion,Davis-Roob,,,,,,,
2446,Ecolab - Balanced Fusion,Davis-Roob,,,,,,,
2447,V8 Splash Strawberry Banana,Davis-Roob,,,,,,,
2448,V8 Splash Strawberry Banana,Davis-Roob,,2022,1,0,-15.79,,
2449,Soup Knorr Chili With Beans,Davis-Roob,,,,,,,
2450,Soup Knorr Chili With Beans,Davis-Roob,,,,,,,
2451,Soup Knorr Chili With Beans,Davis-Roob,,2022,4,36,17.23,,
2452,Soup Knorr Chili With Beans,Davis-Roob,,,,,,,
2453,Soup Knorr Chili With Beans,Davis-Roob,,2022,6,36,17.58,,
2454,Wine - Sawmill Creek Autumn,Davis-Roob,,,,,,,
2455,Wine - Sawmill Creek Autumn,Davis-Roob,,2022,2,50,29.92,,
2456,Dried Juniper Berries 1#/pp,Davis-Roob,,,,,,,
2457,Dried Juniper Berries 1#/pp,Davis-Roob,,,,,,,
2458,Dried Juniper Berries 1#/pp,Davis-Roob,,2022,3,25,13.94,,
2459,Dried Juniper Berries 1#/pp,Davis-Roob,,,,,,,
2460,Dried Juniper Berries 1#/pp,Davis-Roob,,2022,4,100,22.6,,
2461,Olives - Nicoise,Davis-Roob,,,,,,,
2462,Olives - Nicoise,Davis-Roob,,2022,1,39.8,15.6,,
2463,Dried Star Anise 5#/pp,Davis-Roob,,,,,,,
2464,Dried Star Anise 5#/pp,Davis-Roob,,,,,,,
2465,Dried Star Anise 5#/pp,Davis-Roob,,2022,2,49.75,25.55,,
2466,Dried Star Anise 5#/pp,Davis-Roob,,,,,,,
2467,Dried Star Anise 5#/pp,Davis-Roob,,2022,3,99.5,51.1,,
2468,Dried Star Anise 5#/pp,Davis-Roob,,2022,6,49.75,25.55,,
2469,Wine - Fat Bastard Merlot,Davis-Roob,,,,,,,
2470,Wine - Fat Bastard Merlot,Davis-Roob,,2022,1,103.5,68.16,,
2471,Tahini Paste,Davis-Roob,,,,,,,
2472,Tahini Paste,Davis-Roob,,,,,,,
2473,Tahini Paste,Davis-Roob,,2022,2,0,-5.89,,
2474,Tahini Paste,Davis-Roob,,,,,,,
2475,Tahini Paste,Davis-Roob,,2022,3,138,90.88,,
2476,Tahini Paste,Davis-Roob,,2022,4,69,45.44,,
2477,Tahini Paste,Davis-Roob,,2022,5,172.5,113.6,,
2478,Tahini Paste,Davis-Roob,,2022,6,69,45.44,,
2479,Gatorade - Xfactor Berry,Davis-Roob,,,,,,,
2480,Gatorade - Xfactor Berry,Davis-Roob,,2022,4,45.75,21.68,,
2481,Muffins - Assorted,Davis-Roob,,,,,,,
2482,Muffins - Assorted,Davis-Roob,,,,,,,
2483,Muffins - Assorted,Davis-Roob,,2022,5,213.75,117.48,,
2484,Muffins - Assorted,Davis-Roob,,,,,,,
2485,Cranberries - Frozen,Davis-Roob,,,,,,,
2486,Cranberries - Frozen,Davis-Roob,,2022,1,305,175.44,,
2487,V8 Pet,Davis-Roob,,,,,,,
2488,V8 Pet,Davis-Roob,,,,,,,
2489,V8 Pet,Davis-Roob,,2022,2,292.5,172.15,,
2490,V8 Pet,Davis-Roob,,,,,,,
2491,V8 Pet,Davis-Roob,,2022,3,270,136.09,,
2492,V8 Pet,Davis-Roob,,2022,4,360,202.63,,
2493,V8 Pet,Davis-Roob,,2022,5,360,205.4,,
2494,V8 Pet,Davis-Roob,,2022,6,112.5,64.57,,
2495,Pepper - Jalapeno,Davis-Roob,,,,,,,
2496,Pepper - Jalapeno,Davis-Roob,,2022,1,2775,309.08,,
2497,Thyme - Fresh,Davis-Roob,,,,,,,
2498,Thyme - Fresh,Davis-Roob,,,,,,,
2499,Thyme - Fresh,Davis-Roob,,2022,2,1850,594.02,,
2500,Thyme - Fresh,Davis-Roob,,,,,,,
2501,Thyme - Fresh,Davis-Roob,,2022,3,2125,675,,
2502,Thyme - Fresh,Davis-Roob,,2022,4,1062.5,337.5,,
2503,Thyme - Fresh,Davis-Roob,,2022,5,2167.5,825.03,,
2504,Thyme - Fresh,Davis-Roob,,2022,6,1997.5,714.5,,
2505,Rye Special Old,Davis-Roob,,,,,,,
2506,Rye Special Old,Davis-Roob,,2022,1,844,251.05,,
2507,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,,,,,,
2508,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,,,,,,
2509,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,2022,2,713,293.93,,
2510,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,,,,,,
2511,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,2022,3,552,227.87,,
2512,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,2022,4,414,170.91,,
2513,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,2022,5,690,339.45,,
2514,Fresh Cape Gooseberries 12 pp/cs,Davis-Roob,,2022,6,782,348.58,,
2515,Spice - Paprika,Davis-Roob,,,,,,,
2516,Spice - Paprika,Davis-Roob,,2022,1,45,23.69,,
2517,Jolt Cola - Electric Blue,Davis-Roob,,,,,,,
2518,Jolt Cola - Electric Blue,Davis-Roob,,,,,,,
2519,Jolt Cola - Electric Blue,Davis-Roob,,2022,2,90,47.37,,
2520,Jolt Cola - Electric Blue,Davis-Roob,,,,,,,
2521,Jolt Cola - Electric Blue,Davis-Roob,,2022,3,324,196.14,,
2522,Jolt Cola - Electric Blue,Davis-Roob,,2022,4,135,75.31,,
2523,Mince Meat - Filling,Davis-Roob,,,,,,,
2524,Mince Meat - Filling,Davis-Roob,,2022,1,175,75.3,,
2525,Beef Wellington,Davis-Roob,,,,,,,
2526,Beef Wellington,Davis-Roob,,,,,,,
2527,"Vinegar - Balsamic, White",Davis-Roob,,,,,,,
2528,"Vinegar - Balsamic, White",Davis-Roob,,2022,1,875,346.75,,
2529,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,,,,,,
2530,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,,,,,,
2531,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,2022,2,1050,281.4,,
2532,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,,,,,,
2533,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,2022,3,1050,281.41,,
2534,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,2022,4,1050,281.41,,
2535,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,2022,5,2275,600.81,,
2536,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,2022,6,1925,461.89,,
2537,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,,,,,,
2538,,,Customer Total:,,,80292.55,,,
2539,White (Bianco)Truffle Oil 250 ml,Davis-Roob,,,,,,,
2540,White (Bianco)Truffle Oil 250 ml,Jones & Sons,,,,,,,
2541,Miso - Soy Bean Paste,Jones & Sons,,,,,,,
2542,Miso - Soy Bean Paste,Jones & Sons,,2022,1,35260.5,29084.82,,
2543,Cream - 10%,Jones & Sons,,,,,,,
2544,Cream - 10%,Jones & Sons,,,,,,,
2545,Cream - 10%,Jones & Sons,,2022,2,24717,24511.03,,
2546,Cream - 10%,Jones & Sons,,,,,,,
2547,Cream - 10%,Jones & Sons,,2022,3,30376.5,28585.27,,
2548,Cream - 10%,Jones & Sons,,2022,4,30376.5,30123.36,,
2549,Cream - 10%,Jones & Sons,,2022,5,36270,35997.75,,
2550,Cream - 10%,Jones & Sons,,2022,6,33300,33052.5,,
2551,Tea - Earl Grey,Jones & Sons,,,,,,,
2552,Tea - Earl Grey,Jones & Sons,,2022,2,20.28,0.26,,
2553,"Wine - Red, Metus Rose",Jones & Sons,,,,,,,
2554,"Wine - Red, Metus Rose",Jones & Sons,,,,,,,
2555,"Wine - Red, Metus Rose",Jones & Sons,,2022,5,10.14,0.19,,
2556,"Wine - Red, Metus Rose",Jones & Sons,,,,,,,
2557,"Wine - Red, Metus Rose",Jones & Sons,,2022,6,20.28,0.39,,
2558,Dried Figs,Jones & Sons,,,,,,,
2559,Dried Figs,Jones & Sons,,2022,1,9438,1498.89,,
2560,Truffle Shells - White Chocolate,Jones & Sons,,,,,,,
2561,Truffle Shells - White Chocolate,Jones & Sons,,,,,,,
2562,Truffle Shells - White Chocolate,Jones & Sons,,2022,2,6633,1055.25,,
2563,Truffle Shells - White Chocolate,Jones & Sons,,,,,,,
2564,Truffle Shells - White Chocolate,Jones & Sons,,2022,3,7623,1212.75,,
2565,Truffle Shells - White Chocolate,Jones & Sons,,2022,4,7029,1118.25,,
2566,Truffle Shells - White Chocolate,Jones & Sons,,2022,5,9255.5,2336.5,,
2567,Truffle Shells - White Chocolate,Jones & Sons,,2022,6,9787.5,2544.75,,
2568,Okra,Jones & Sons,,,,,,,
2569,Okra,Jones & Sons,,2022,5,10.14,2.1,,
2570,Fresh Portabella #2 - 5lbs,Jones & Sons,,,,,,,
2571,Fresh Portabella #2 - 5lbs,Jones & Sons,,,,,,,
2572,Ecolab - Medallion,Jones & Sons,,,,,,,
2573,Ecolab - Medallion,Jones & Sons,,2022,1,40,5.97,,
2574,Cookie - Oatmeal,Jones & Sons,,,,,,,
2575,Cookie - Oatmeal,Jones & Sons,,,,,,,
2576,Cookies - Amaretto,Jones & Sons,,,,,,,
2577,Cookies - Amaretto,Jones & Sons,,2022,4,10.6,5.51,,
2578,Island Oasis - Magarita Mix,Jones & Sons,,,,,,,
2579,Island Oasis - Magarita Mix,Jones & Sons,,,,,,,
2580,Tomatoes,Jones & Sons,,,,,,,
2581,Tomatoes,Jones & Sons,,2022,1,2015,1513.86,,
2582,Chinese Foods - Plain Fried Rice,Jones & Sons,,,,,,,
2583,Chinese Foods - Plain Fried Rice,Jones & Sons,,,,,,,
2584,Chinese Foods - Plain Fried Rice,Jones & Sons,,2022,2,322.4,242.2,,
2585,Chinese Foods - Plain Fried Rice,Jones & Sons,,,,,,,
2586,Chinese Foods - Plain Fried Rice,Jones & Sons,,2022,3,564.2,423.86,,
2587,Chinese Foods - Plain Fried Rice,Jones & Sons,,2022,4,806,605.51,,
2588,Chinese Foods - Plain Fried Rice,Jones & Sons,,2022,5,1128.4,847.73,,
2589,Chinese Foods - Plain Fried Rice,Jones & Sons,,2022,6,1047.8,787.17,,
2590,Mix Pina Colada,Jones & Sons,,,,,,,
2591,Mix Pina Colada,Jones & Sons,,2022,1,531.96,404.08,,
2592,Lidsoupcont Rp12dn,Jones & Sons,,,,,,,
2593,Lidsoupcont Rp12dn,Jones & Sons,,,,,,,
2594,Lidsoupcont Rp12dn,Jones & Sons,,2022,2,644.8,489.77,,
2595,Lidsoupcont Rp12dn,Jones & Sons,,,,,,,
2596,Lidsoupcont Rp12dn,Jones & Sons,,2022,3,644.8,489.76,,
2597,Lidsoupcont Rp12dn,Jones & Sons,,2022,4,725.4,550.98,,
2598,Lidsoupcont Rp12dn,Jones & Sons,,2022,5,967.2,734.65,,
2599,Lidsoupcont Rp12dn,Jones & Sons,,2022,6,725.4,550.98,,
2600,"Corn - Cream, Canned",Jones & Sons,,,,,,,
2601,"Corn - Cream, Canned",Jones & Sons,,2022,1,2060,1075.26,,
2602,"Bread - Sticks, Thin, Plain",Jones & Sons,,,,,,,
2603,"Bread - Sticks, Thin, Plain",Jones & Sons,,,,,,,
2604,"Bread - Sticks, Thin, Plain",Jones & Sons,,2022,2,980,585.41,,
2605,"Bread - Sticks, Thin, Plain",Jones & Sons,,,,,,,
2606,"Bread - Sticks, Thin, Plain",Jones & Sons,,2022,3,980,585.43,,
2607,"Bread - Sticks, Thin, Plain",Jones & Sons,,2022,4,1000,597.39,,
2608,"Bread - Sticks, Thin, Plain",Jones & Sons,,2022,5,1100,657.12,,
2609,"Bread - Sticks, Thin, Plain",Jones & Sons,,2022,6,500,298.69,,
2610,Pomegranates,Jones & Sons,,,,,,,
2611,Pomegranates,Jones & Sons,,2022,5,250,117.66,,
2612,Bread - Malt,Jones & Sons,,,,,,,
2613,Bread - Malt,Jones & Sons,,,,,,,
2614,Bread - Malt,Jones & Sons,,2022,6,382,90.85,,
2615,Bread - Malt,Jones & Sons,,,,,,,
2616,"Chocolate - Milk, Callets",Jones & Sons,,,,,,,
2617,"Chocolate - Milk, Callets",Jones & Sons,,2022,1,0,-100,,
2618,"Bread - Rolls, Corn",Jones & Sons,,,,,,,
2619,"Bread - Rolls, Corn",Jones & Sons,,,,,,,
2620,"Bread - Rolls, Corn",Jones & Sons,,2022,2,135,100,,
2621,"Bread - Rolls, Corn",Jones & Sons,,,,,,,
2622,Cookies - Assorted,Jones & Sons,,,,,,,
2623,Cookies - Assorted,Jones & Sons,,2022,1,6600,3400.45,,
2624,Juice - V8 Splash,Jones & Sons,,,,,,,
2625,Juice - V8 Splash,Jones & Sons,,,,,,,
2626,Juice - V8 Splash,Jones & Sons,,2022,2,6400,3289.14,,
2627,Juice - V8 Splash,Jones & Sons,,,,,,,
2628,Juice - V8 Splash,Jones & Sons,,2022,3,6400,3289.12,,
2629,Juice - V8 Splash,Jones & Sons,,2022,4,7200,3700.27,,
2630,Juice - V8 Splash,Jones & Sons,,2022,5,7600,3905.84,,
2631,Juice - V8 Splash,Jones & Sons,,2022,6,7200,3700.26,,
2632,Raspberries - Frozen,Jones & Sons,,,,,,,
2633,Raspberries - Frozen,Jones & Sons,,2022,1,3420,1927.09,,
2634,"Lemonade - Natural, 591 Ml",Jones & Sons,,,,,,,
2635,"Lemonade - Natural, 591 Ml",Jones & Sons,,,,,,,
2636,"Lemonade - Natural, 591 Ml",Jones & Sons,,2022,2,2850,1709.75,,
2637,"Lemonade - Natural, 591 Ml",Jones & Sons,,,,,,,
2638,"Lemonade - Natural, 591 Ml",Jones & Sons,,2022,3,2850,1709.75,,
2639,"Lemonade - Natural, 591 Ml",Jones & Sons,,2022,4,3040,1761.42,,
2640,"Lemonade - Natural, 591 Ml",Jones & Sons,,2022,5,3800,2279.65,,
2641,"Lemonade - Natural, 591 Ml",Jones & Sons,,2022,6,5130,3077.55,,
2642,Lemonade - Pineapple Passion,Jones & Sons,,,,,,,
2643,Lemonade - Pineapple Passion,Jones & Sons,,2022,1,41,23.92,,
2644,"Mushroom - Morels, Dry",Jones & Sons,,,,,,,
2645,"Mushroom - Morels, Dry",Jones & Sons,,,,,,,
2646,"Mushroom - Morels, Dry",Jones & Sons,,2022,6,20.5,11.91,,
2647,"Mushroom - Morels, Dry",Jones & Sons,,,,,,,
2648,Lettuce - Green Leaf,Jones & Sons,,,,,,,
2649,Lettuce - Green Leaf,Jones & Sons,,2022,1,60,37.18,,
2650,Ecolab - Balanced Fusion,Jones & Sons,,,,,,,
2651,Ecolab - Balanced Fusion,Jones & Sons,,,,,,,
2652,Ecolab - Balanced Fusion,Jones & Sons,,2022,2,60,38.04,,
2653,Ecolab - Balanced Fusion,Jones & Sons,,,,,,,
2654,Ecolab - Balanced Fusion,Jones & Sons,,2022,3,120,76.54,,
2655,Ecolab - Balanced Fusion,Jones & Sons,,2022,4,66,22.54,,
2656,Ecolab - Balanced Fusion,Jones & Sons,,2022,5,60,38.34,,
2657,V8 Splash Strawberry Banana,Jones & Sons,,,,,,,
2658,V8 Splash Strawberry Banana,Jones & Sons,,2022,1,66,33.99,,
2659,Soup Knorr Chili With Beans,Jones & Sons,,,,,,,
2660,Soup Knorr Chili With Beans,Jones & Sons,,,,,,,
2661,Soup Knorr Chili With Beans,Jones & Sons,,2022,3,33,13.89,,
2662,Soup Knorr Chili With Beans,Jones & Sons,,,,,,,
2663,Soup Knorr Chili With Beans,Jones & Sons,,2022,4,66,28.47,,
2664,Soup Knorr Chili With Beans,Jones & Sons,,2022,6,165,72.92,,
2665,"Lemonade - Kiwi, 591 Ml",Jones & Sons,,,,,,,
2666,"Lemonade - Kiwi, 591 Ml",Jones & Sons,,2022,1,121.8,24.23,,
2667,Lemons,Jones & Sons,,,,,,,
2668,Lemons,Jones & Sons,,,,,,,
2669,Pears - Bartlett,Jones & Sons,,,,,,,
